Fecha,Cod_Maq,Chofer,Modelo,Año,Litros,Km,Pasajeros
2024-02-05,BUS005,Juan Perez,Hyundai County,2021,27.84,114,24
2024-02-05,BUS006,Maria Soto,Volkswagen Crafter,2018,86.53,256,31
2024-02-05,BUS007,Juan Perez,Iveco Daily,2020,69.03,272,50
2024-02-05,BUS008,Pedro Torres,Iveco Daily,2022,55.04,214,55
2024-02-05,BUS009,Juan Perez,Renault Master,2018,41.62,125,24
2024-02-05,BUS010,Luis Rojas,Iveco Daily,2021,86.27,247,29
2024-02-06,BUS001,Pedro Torres,Mercedes Sprinter,2020,55.36,203,27
2024-02-06,BUS002,Ana Diaz,Hyundai County,2019,35.63,122,65
2024-02-06,BUS003,Luis Rojas,Hyundai County,2020,73.4,206,32
2024-02-06,BUS004,Juan Perez,Renault Master,2022,57.81,203,44
2024-02-06,BUS005,Pedro Torres,Iveco Daily,2022,53.14,210,62
2024-02-06,BUS006,Maria Soto,Volkswagen Crafter,2021,45.88,199,24
2024-02-06,BUS007,Juan Perez,Renault Master,2019,86.02,219,61
2024-02-06,BUS008,Pedro Torres,Hyundai County,2020,58.79,191,28
2024-02-06,BUS009,Juan Perez,Volkswagen Crafter,2020,37.76,150,59
2024-02-06,BUS010,Pedro Torres,Iveco Daily,2021,32.18,140,42
2024-02-07,BUS001,Maria Soto,Renault Master,2018,36.68,100,40
2024-02-07,BUS002,Pedro Torres,Renault Master,2022,45.24,189,73
2024-02-07,BUS003,Ana Diaz,Iveco Daily,2021,49.3,156,73
2024-02-07,BUS004,Ana Diaz,Volkswagen Crafter,2018,52.12,154,34
2024-02-07,BUS005,Luis Rojas,Renault Master,2021,76.11,248,72
2024-02-07,BUS006,Ana Diaz,Iveco Daily,2021,81.07,236,76
2024-02-07,BUS007,Pedro Torres,Iveco Daily,2018,58.26,216,54
2024-02-07,BUS008,Juan Perez,Renault Master,2020,48.66,162,45
2024-02-07,BUS009,Luis Rojas,Mercedes Sprinter,2018,40.04,174,26
2024-02-07,BUS010,Maria Soto,Mercedes Sprinter,2020,60.18,261,62
2024-02-08,BUS001,Juan Perez,Iveco Daily,2022,84.0,286,70
2024-02-08,BUS002,Pedro Torres,Iveco Daily,2020,98.5,281,26
2024-02-08,BUS003,Ana Diaz,Renault Master,2021,83.59,279,43
2024-02-08,BUS004,Maria Soto,Volkswagen Crafter,2022,80.63,260,62
2024-02-08,BUS005,Juan Perez,Volkswagen Crafter,2018,84.69,249,69
2024-02-08,BUS006,Ana Diaz,Mercedes Sprinter,2019,51.82,148,39
2024-02-08,BUS007,Luis Rojas,Mercedes Sprinter,2019,72.93,204,73
2024-02-08,BUS008,Maria Soto,Volkswagen Crafter,2021,69.27,185,59
2024-02-08,BUS009,Maria Soto,Iveco Daily,2019,47.75,148,51
2024-02-08,BUS010,Pedro Torres,Hyundai County,2020,72.85,240,70
2024-02-09,BUS001,Ana Diaz,Hyundai County,2021,54.15,222,51
2024-02-09,BUS002,Ana Diaz,Volkswagen Crafter,2021,89.19,257,64
2024-02-09,BUS003,Juan Perez,Iveco Daily,2021,30.91,129,38
2024-02-09,BUS004,Luis Rojas,Hyundai County,2019,37.89,117,70
2024-02-09,BUS005,Maria Soto,Mercedes Sprinter,2021,77.07,274,73
2024-02-09,BUS006,Juan Perez,Iveco Daily,2021,64.21,212,57
2024-02-09,BUS007,Juan Perez,Renault Master,2018,98.92,278,20
2024-02-09,BUS008,Luis Rojas,Hyundai County,2022,25.33,107,58
2024-02-09,BUS009,Pedro Torres,Hyundai County,2018,70.84,230,29
2024-02-09,BUS010,Juan Perez,Iveco Daily,2021,58.82,209,52
2024-02-10,BUS001,Luis Rojas,Iveco Daily,2021,41.72,186,51
2024-02-10,BUS002,Pedro Torres,Iveco Daily,2021,65.42,277,27
2024-02-10,BUS003,Maria Soto,Iveco Daily,2021,45.51,164,22
2024-02-10,BUS004,Pedro Torres,Renault Master,2019,81.46,286,27
2024-02-10,BUS005,Luis Rojas,Mercedes Sprinter,2019,48.14,153,56
2024-02-10,BUS006,Ana Diaz,Hyundai County,2020,38.83,166,47
2024-02-10,BUS007,Luis Rojas,Iveco Daily,2018,39.65,107,51
2024-02-10,BUS008,Ana Diaz,Volkswagen Crafter,2019,47.41,187,75
2024-02-10,BUS009,Pedro Torres,Hyundai County,2019,34.85,145,23
2024-02-10,BUS010,Pedro Torres,Hyundai County,2020,94.89,264,33
2024-02-11,BUS001,Luis Rojas,Mercedes Sprinter,2021,35.88,154,26
2024-02-11,BUS002,Luis Rojas,Iveco Daily,2018,64.77,173,42
2024-02-11,BUS003,Ana Diaz,Volkswagen Crafter,2020,72.07,184,38
2024-02-11,BUS004,Maria Soto,Mercedes Sprinter,2020,35.66,135,37
2024-02-11,BUS005,Ana Diaz,Iveco Daily,2020,23.37,101,24
2024-02-11,BUS006,Ana Diaz,Iveco Daily,2021,77.88,247,21
2024-02-11,BUS007,Maria Soto,Volkswagen Crafter,2022,79.88,294,31
2024-02-11,BUS008,Pedro Torres,Volkswagen Crafter,2019,31.75,119,57
2024-02-11,BUS009,Juan Perez,Renault Master,2018,69.98,236,63
2024-02-11,BUS010,Luis Rojas,Renault Master,2020,45.03,198,41
2024-02-12,BUS001,Pedro Torres,Mercedes Sprinter,2019,74.45,207,29
2024-02-12,BUS002,Pedro Torres,Hyundai County,2021,73.96,257,65
2024-02-12,BUS003,Maria Soto,Volkswagen Crafter,2022,79.25,227,69
2024-02-12,BUS004,Pedro Torres,Mercedes Sprinter,2018,60.71,214,28
2024-02-12,BUS005,Ana Diaz,Renault Master,2021,35.66,139,44
2024-02-12,BUS006,Pedro Torres,Hyundai County,2019,68.8,202,41
2024-02-12,BUS007,Maria Soto,Hyundai County,2018,37.26,103,48
2024-02-12,BUS008,Maria Soto,Iveco Daily,2019,53.57,208,56
2024-02-12,BUS009,Ana Diaz,Renault Master,2019,41.98,174,40
2024-02-12,BUS010,Luis Rojas,Iveco Daily,2020,38.6,141,57
2024-02-13,BUS001,Luis Rojas,Mercedes Sprinter,2018,36.86,133,44
2024-02-13,BUS002,Ana Diaz,Renault Master,2022,56.09,221,72
2024-02-13,BUS003,Ana Diaz,Iveco Daily,2020,73.74,205,46
2024-02-13,BUS004,Pedro Torres,Iveco Daily,2022,51.43,156,46
2024-02-13,BUS005,Juan Perez,Mercedes Sprinter,2019,88.96,267,64
2024-02-13,BUS006,Maria Soto,Volkswagen Crafter,2019,53.32,152,64
2024-02-13,BUS007,Juan Perez,Volkswagen Crafter,2022,73.11,244,47
2024-02-13,BUS008,Pedro Torres,Mercedes Sprinter,2018,81.69,289,21
2024-02-13,BUS009,Luis Rojas,Volkswagen Crafter,2021,38.48,153,70
2024-02-13,BUS010,Pedro Torres,Mercedes Sprinter,2022,75.55,280,45
2024-02-14,BUS001,Maria Soto,Volkswagen Crafter,2018,39.04,128,59
2024-02-14,BUS002,Ana Diaz,Renault Master,2019,34.25,110,68
2024-02-14,BUS003,Pedro Torres,Renault Master,2021,92.43,286,54
2024-02-14,BUS004,Ana Diaz,Mercedes Sprinter,2022,44.32,153,66
2024-02-14,BUS005,Maria Soto,Mercedes Sprinter,2021,57.39,251,24
2024-02-14,BUS006,Juan Perez,Mercedes Sprinter,2022,52.9,155,55
2024-02-14,BUS007,Ana Diaz,Volkswagen Crafter,2021,87.46,247,71
2024-02-14,BUS008,Juan Perez,Mercedes Sprinter,2022,51.54,180,64
2024-02-14,BUS009,Ana Diaz,Volkswagen Crafter,2019,73.37,253,28
2024-02-14,BUS010,Luis Rojas,Mercedes Sprinter,2021,35.13,139,44
2024-02-15,BUS001,Luis Rojas,Iveco Daily,2018,41.27,160,61
2024-02-15,BUS002,Luis Rojas,Mercedes Sprinter,2022,41.43,124,22
2024-02-15,BUS003,Maria Soto,Mercedes Sprinter,2021,53.22,207,49
2024-02-15,BUS004,Luis Rojas,Iveco Daily,2020,54.61,201,38
2024-02-15,BUS005,Pedro Torres,Iveco Daily,2021,74.54,200,78
2024-02-15,BUS006,Ana Diaz,Volkswagen Crafter,2020,53.36,148,29
2024-02-15,BUS007,Maria Soto,Mercedes Sprinter,2021,45.99,156,66
2024-02-15,BUS008,Luis Rojas,Hyundai County,2020,30.97,111,43
2024-02-15,BUS009,Pedro Torres,Hyundai County,2019,45.91,182,40
2024-02-15,BUS010,Maria Soto,Renault Master,2020,47.15,180,73
2024-02-16,BUS001,Maria Soto,Renault Master,2020,66.57,297,37
2024-02-16,BUS002,Maria Soto,Renault Master,2021,49.56,188,78
2024-02-16,BUS003,Ana Diaz,Hyundai County,2022,97.19,253,45
2024-02-16,BUS004,Pedro Torres,Mercedes Sprinter,2019,56.41,146,35
2024-02-16,BUS005,Luis Rojas,Volkswagen Crafter,2020,66.24,298,45
2024-02-16,BUS006,Ana Diaz,Volkswagen Crafter,2019,42.72,185,33
2024-02-16,BUS007,Maria Soto,Hyundai County,2020,45.7,178,28
2024-02-16,BUS008,Pedro Torres,Mercedes Sprinter,2020,49.21,214,69
2024-02-16,BUS009,Pedro Torres,Volkswagen Crafter,2020,36.0,158,37
2024-02-16,BUS010,Juan Perez,Renault Master,2020,51.32,215,37
2024-02-17,BUS001,Ana Diaz,Mercedes Sprinter,2019,68.79,286,36
2024-02-17,BUS002,Ana Diaz,Mercedes Sprinter,2018,30.6,113,54
2024-02-17,BUS003,Maria Soto,Renault Master,2021,75.52,207,53
2024-02-17,BUS004,Ana Diaz,Renault Master,2020,59.09,230,59
2024-02-17,BUS005,Maria Soto,Mercedes Sprinter,2019,85.22,282,58
2024-02-17,BUS006,Maria Soto,Volkswagen Crafter,2018,27.75,114,23
2024-02-17,BUS007,Maria Soto,Volkswagen Crafter,2021,50.22,192,32
2024-02-17,BUS008,Maria Soto,Renault Master,2022,60.86,260,61
2024-02-17,BUS009,Ana Diaz,Hyundai County,2020,69.79,207,74
2024-02-17,BUS010,Pedro Torres,Iveco Daily,2019,60.04,269,78
2024-02-18,BUS001,Maria Soto,Renault Master,2021,31.48,112,51
2024-02-18,BUS002,Ana Diaz,Iveco Daily,2021,47.59,195,58
2024-02-18,BUS003,Ana Diaz,Iveco Daily,2018,45.29,145,68
2024-02-18,BUS004,Ana Diaz,Hyundai County,2019,46.54,161,76
2024-02-18,BUS005,Maria Soto,Volkswagen Crafter,2018,27.08,115,66
2024-02-18,BUS006,Maria Soto,Renault Master,2020,54.5,220,44
2024-02-18,BUS007,Ana Diaz,Renault Master,2022,56.98,202,20
2024-02-18,BUS008,Luis Rojas,Iveco Daily,2018,101.44,276,33
2024-02-18,BUS009,Luis Rojas,Mercedes Sprinter,2018,71.23,219,23
2024-02-18,BUS010,Ana Diaz,Mercedes Sprinter,2019,82.57,245,44
2024-02-19,BUS001,Pedro Torres,Mercedes Sprinter,2021,108.45,275,65
2024-02-19,BUS002,Juan Perez,Iveco Daily,2021,63.26,172,76
2024-02-19,BUS003,Juan Perez,Mercedes Sprinter,2022,68.03,187,78
2024-02-19,BUS004,Luis Rojas,Hyundai County,2018,33.39,136,62
2024-02-19,BUS005,Maria Soto,Mercedes Sprinter,2021,66.86,223,75
2024-02-19,BUS006,Luis Rojas,Iveco Daily,2021,36.91,162,30
2024-02-19,BUS007,Luis Rojas,Hyundai County,2019,43.2,161,44
2024-02-19,BUS008,Juan Perez,Iveco Daily,2019,66.48,298,78
2024-02-19,BUS009,Juan Perez,Volkswagen Crafter,2018,38.99,171,73
2024-02-19,BUS010,Luis Rojas,Renault Master,2020,51.91,216,65
2024-02-20,BUS001,Maria Soto,Iveco Daily,2021,66.7,173,76
2024-02-20,BUS002,Pedro Torres,Volkswagen Crafter,2019,93.29,268,22
2024-02-20,BUS003,Maria Soto,Hyundai County,2021,68.43,219,24
2024-02-20,BUS004,Pedro Torres,Renault Master,2022,34.47,153,68
2024-02-20,BUS005,Ana Diaz,Iveco Daily,2018,24.8,108,77
2024-02-20,BUS006,Ana Diaz,Renault Master,2018,52.97,160,54
2024-02-20,BUS007,Pedro Torres,Mercedes Sprinter,2022,79.54,277,36
2024-02-20,BUS008,Juan Perez,Hyundai County,2020,24.69,102,57
2024-02-20,BUS009,Pedro Torres,Renault Master,2020,38.0,112,66
2024-02-20,BUS010,Juan Perez,Volkswagen Crafter,2021,51.01,188,33
2024-02-21,BUS001,Maria Soto,Renault Master,2018,74.54,200,60
2024-02-21,BUS002,Pedro Torres,Renault Master,2019,93.36,283,47
2024-02-21,BUS003,Juan Perez,Iveco Daily,2020,29.92,128,44
2024-02-21,BUS004,Ana Diaz,Renault Master,2022,68.07,175,34
2024-02-21,BUS005,Ana Diaz,Mercedes Sprinter,2018,31.86,139,30
2024-02-21,BUS006,Maria Soto,Volkswagen Crafter,2022,93.38,286,79
2024-02-21,BUS007,Pedro Torres,Volkswagen Crafter,2021,45.37,137,24
2024-02-21,BUS008,Juan Perez,Hyundai County,2019,78.76,275,25
2024-02-21,BUS009,Juan Perez,Hyundai County,2018,46.25,136,32
2024-02-21,BUS010,Ana Diaz,Mercedes Sprinter,2021,47.88,127,36
2024-02-22,BUS001,Luis Rojas,Hyundai County,2020,61.03,213,51
2024-02-22,BUS002,Ana Diaz,Mercedes Sprinter,2018,43.69,161,77
2024-02-22,BUS003,Pedro Torres,Volkswagen Crafter,2019,51.95,166,53
2024-02-22,BUS004,Pedro Torres,Hyundai County,2018,38.28,139,64
2024-02-22,BUS005,Maria Soto,Iveco Daily,2022,31.01,132,38
2024-02-22,BUS006,Luis Rojas,Renault Master,2020,46.9,179,52
2024-02-22,BUS007,Juan Perez,Mercedes Sprinter,2020,37.31,158,60
2024-02-22,BUS008,Luis Rojas,Iveco Daily,2019,26.83,112,44
2024-02-22,BUS009,Luis Rojas,Iveco Daily,2019,72.53,280,46
2024-02-22,BUS010,Juan Perez,Volkswagen Crafter,2020,92.06,265,24
2024-02-23,BUS001,Pedro Torres,Hyundai County,2021,33.93,144,70
2024-02-23,BUS002,Pedro Torres,Hyundai County,2021,31.31,130,29
2024-02-23,BUS003,Ana Diaz,Mercedes Sprinter,2020,81.7,259,49
2024-02-23,BUS004,Pedro Torres,Volkswagen Crafter,2022,48.91,138,55
2024-02-23,BUS005,Pedro Torres,Volkswagen Crafter,2022,24.25,101,48
2024-02-23,BUS006,Luis Rojas,Iveco Daily,2021,44.17,111,51
2024-02-23,BUS007,Pedro Torres,Iveco Daily,2021,30.0,112,68
2024-02-23,BUS008,Pedro Torres,Volkswagen Crafter,2022,42.46,116,53
2024-02-23,BUS009,Luis Rojas,Iveco Daily,2020,113.97,287,64
2024-02-23,BUS010,Pedro Torres,Renault Master,2020,95.03,262,38
2024-02-24,BUS001,Luis Rojas,Volkswagen Crafter,2018,101.31,257,60
2024-02-24,BUS002,Pedro Torres,Hyundai County,2018,49.33,162,34
2024-02-24,BUS003,Juan Perez,Hyundai County,2022,50.28,136,23
2024-02-24,BUS004,Ana Diaz,Mercedes Sprinter,2022,63.73,247,69
2024-02-24,BUS005,Pedro Torres,Iveco Daily,2020,53.84,167,36
2024-02-24,BUS006,Juan Perez,Renault Master,2020,42.13,111,29
2024-02-24,BUS007,Pedro Torres,Volkswagen Crafter,2021,67.99,217,45
2024-02-24,BUS008,Juan Perez,Hyundai County,2018,84.51,219,69
2024-02-24,BUS009,Maria Soto,Hyundai County,2018,25.41,113,48
2024-02-24,BUS010,Pedro Torres,Volkswagen Crafter,2020,69.3,263,71
2024-02-25,BUS001,Pedro Torres,Volkswagen Crafter,2019,68.56,224,48
2024-02-25,BUS002,Pedro Torres,Hyundai County,2022,57.45,238,66
2024-02-25,BUS003,Juan Perez,Mercedes Sprinter,2019,43.02,178,30
2024-02-25,BUS004,Ana Diaz,Hyundai County,2021,62.75,157,53
2024-02-25,BUS005,Ana Diaz,Renault Master,2020,79.43,273,23
2024-02-25,BUS006,Luis Rojas,Hyundai County,2021,58.19,198,58
2024-02-25,BUS007,Maria Soto,Iveco Daily,2018,27.88,114,48
2024-02-25,BUS008,Maria Soto,Renault Master,2019,59.15,174,21
2024-02-25,BUS009,Ana Diaz,Volkswagen Crafter,2022,70.97,274,41
2024-02-25,BUS010,Ana Diaz,Mercedes Sprinter,2021,29.74,126,63
2024-02-26,BUS001,Ana Diaz,Renault Master,2022,84.11,283,40
2024-02-26,BUS002,Luis Rojas,Volkswagen Crafter,2018,43.72,146,78
2024-02-26,BUS003,Ana Diaz,Renault Master,2020,55.54,183,76
2024-02-26,BUS004,Pedro Torres,Volkswagen Crafter,2021,66.25,296,20
2024-02-26,BUS005,Maria Soto,Hyundai County,2022,36.61,157,34
2024-02-26,BUS006,Ana Diaz,Iveco Daily,2018,89.19,261,68
2024-02-26,BUS007,Maria Soto,Volkswagen Crafter,2020,31.55,124,37
2024-02-26,BUS008,Luis Rojas,Volkswagen Crafter,2018,33.11,114,46
2024-02-26,BUS009,Pedro Torres,Renault Master,2022,60.67,171,44
2024-02-26,BUS010,Pedro Torres,Renault Master,2022,90.97,244,27
2024-02-27,BUS001,Maria Soto,Volkswagen Crafter,2018,52.24,178,69
2024-02-27,BUS002,Pedro Torres,Mercedes Sprinter,2020,79.41,298,63
2024-02-27,BUS003,Maria Soto,Volkswagen Crafter,2019,64.76,280,77
2024-02-27,BUS004,Luis Rojas,Renault Master,2022,80.11,230,34
2024-02-27,BUS005,Juan Perez,Volkswagen Crafter,2022,100.7,252,26
2024-02-27,BUS006,Pedro Torres,Iveco Daily,2022,31.23,116,39
2024-02-27,BUS007,Maria Soto,Volkswagen Crafter,2022,37.23,108,76
2024-02-27,BUS008,Juan Perez,Renault Master,2018,109.19,287,73
2024-02-27,BUS009,Juan Perez,Volkswagen Crafter,2022,58.69,216,27
2024-02-27,BUS010,Juan Perez,Mercedes Sprinter,2021,53.26,238,36
2024-02-28,BUS001,Ana Diaz,Renault Master,2021,49.87,171,49
2024-02-28,BUS002,Maria Soto,Renault Master,2019,49.53,163,66
2024-02-28,BUS003,Maria Soto,Renault Master,2018,49.19,194,30
2024-02-28,BUS004,Maria Soto,Volkswagen Crafter,2019,35.87,144,79
2024-02-28,BUS005,Pedro Torres,Iveco Daily,2019,46.57,201,30
2024-02-28,BUS006,Luis Rojas,Hyundai County,2018,102.59,278,36
2024-02-28,BUS007,Luis Rojas,Mercedes Sprinter,2019,39.12,175,51
2024-02-28,BUS008,Ana Diaz,Hyundai County,2021,51.66,179,47
2024-02-28,BUS009,Maria Soto,Hyundai County,2020,77.38,247,59
2024-02-28,BUS010,Juan Perez,Renault Master,2019,59.1,259,52
2024-02-29,BUS001,Maria Soto,Volkswagen Crafter,2018,28.3,101,60
2024-02-29,BUS002,Juan Perez,Renault Master,2018,100.14,257,71
2024-02-29,BUS003,Ana Diaz,Iveco Daily,2020,76.81,253,21
2024-02-29,BUS004,Juan Perez,Hyundai County,2020,72.9,265,65
2024-02-29,BUS005,Pedro Torres,Mercedes Sprinter,2019,53.89,221,53
2024-02-29,BUS006,Luis Rojas,Volkswagen Crafter,2021,72.31,205,68
2024-02-29,BUS007,Pedro Torres,Mercedes Sprinter,2018,53.81,203,22
2024-02-29,BUS008,Pedro Torres,Volkswagen Crafter,2021,86.61,222,25
2024-02-29,BUS009,Ana Diaz,Iveco Daily,2022,66.05,172,51
2024-02-29,BUS010,Luis Rojas,Mercedes Sprinter,2019,35.73,140,27
2024-03-01,BUS001,Luis Rojas,Mercedes Sprinter,2020,43.53,171,39
2024-03-01,BUS002,Luis Rojas,Iveco Daily,2022,43.23,161,26
2024-03-01,BUS003,Pedro Torres,Volkswagen Crafter,2021,50.75,183,25
2024-03-01,BUS004,Pedro Torres,Hyundai County,2020,38.6,157,22
2024-03-01,BUS005,Pedro Torres,Iveco Daily,2021,63.61,226,61
2024-03-01,BUS006,Maria Soto,Renault Master,2021,42.43,113,73
2024-03-01,BUS007,Pedro Torres,Volkswagen Crafter,2022,37.07,111,32
2024-03-01,BUS008,Pedro Torres,Renault Master,2021,29.22,124,77
2024-03-01,BUS009,Ana Diaz,Iveco Daily,2020,55.26,246,55
2024-03-01,BUS010,Luis Rojas,Volkswagen Crafter,2022,94.96,272,74
2024-03-02,BUS001,Maria Soto,Hyundai County,2019,39.82,152,70
2024-03-02,BUS002,Pedro Torres,Iveco Daily,2020,39.6,143,37
2024-03-02,BUS003,Juan Perez,Mercedes Sprinter,2020,78.68,249,75
2024-03-02,BUS004,Maria Soto,Renault Master,2018,58.51,204,47
2024-03-02,BUS005,Pedro Torres,Iveco Daily,2022,45.56,134,73
2024-03-02,BUS006,Luis Rojas,Iveco Daily,2018,99.75,290,26
2024-03-02,BUS007,Luis Rojas,Iveco Daily,2019,61.44,175,40
2024-03-02,BUS008,Pedro Torres,Iveco Daily,2021,77.44,258,43
2024-03-02,BUS009,Juan Perez,Volkswagen Crafter,2019,65.73,247,47
2024-03-02,BUS010,Ana Diaz,Iveco Daily,2022,51.3,207,79
2024-03-03,BUS001,Juan Perez,Volkswagen Crafter,2019,69.98,251,70
2024-03-03,BUS002,Luis Rojas,Renault Master,2022,53.05,195,77
2024-03-03,BUS003,Juan Perez,Iveco Daily,2022,65.63,216,55
2024-03-03,BUS004,Luis Rojas,Iveco Daily,2022,44.65,165,55
2024-03-03,BUS005,Pedro Torres,Hyundai County,2018,27.56,105,70
2024-03-03,BUS006,Juan Perez,Iveco Daily,2018,69.76,214,31
2024-03-03,BUS007,Maria Soto,Renault Master,2018,61.4,230,59
2024-03-03,BUS008,Maria Soto,Hyundai County,2018,30.26,120,54
2024-03-03,BUS009,Luis Rojas,Volkswagen Crafter,2021,31.79,125,67
2024-03-03,BUS010,Luis Rojas,Renault Master,2022,49.4,186,33
2024-03-04,BUS001,Maria Soto,Hyundai County,2020,50.21,177,56
2024-03-04,BUS002,Luis Rojas,Hyundai County,2018,63.68,168,60
2024-03-04,BUS003,Pedro Torres,Hyundai County,2019,59.74,161,66
2024-03-04,BUS004,Luis Rojas,Iveco Daily,2020,32.01,113,44
2024-03-04,BUS005,Ana Diaz,Renault Master,2018,49.65,183,25
2024-03-04,BUS006,Juan Perez,Hyundai County,2019,74.34,244,76
2024-03-04,BUS007,Ana Diaz,Mercedes Sprinter,2021,42.11,127,56
2024-03-04,BUS008,Ana Diaz,Mercedes Sprinter,2020,33.01,104,59
2024-03-04,BUS009,Luis Rojas,Volkswagen Crafter,2021,85.93,283,42
2024-03-04,BUS010,Luis Rojas,Renault Master,2020,49.17,146,29
2024-03-05,BUS001,Luis Rojas,Iveco Daily,2021,86.88,294,35
2024-03-05,BUS002,Ana Diaz,Mercedes Sprinter,2019,60.49,192,49
2024-03-05,BUS003,Juan Perez,Volkswagen Crafter,2022,60.68,204,39
2024-03-05,BUS004,Luis Rojas,Mercedes Sprinter,2021,28.65,107,20
2024-03-05,BUS005,Juan Perez,Hyundai County,2018,55.04,156,39
2024-03-05,BUS006,Luis Rojas,Renault Master,2022,49.35,127,56
2024-03-05,BUS007,Ana Diaz,Mercedes Sprinter,2022,71.59,274,56
2024-03-05,BUS008,Ana Diaz,Renault Master,2022,35.34,148,63
2024-03-05,BUS009,Maria Soto,Iveco Daily,2018,42.23,155,34
2024-03-05,BUS010,Luis Rojas,Volkswagen Crafter,2018,80.02,233,39
2024-03-06,BUS001,Juan Perez,Volkswagen Crafter,2020,47.61,213,28
2024-03-06,BUS002,Luis Rojas,Mercedes Sprinter,2022,31.1,136,48
2024-03-06,BUS003,Ana Diaz,Hyundai County,2018,36.44,100,25
2024-03-06,BUS004,Maria Soto,Volkswagen Crafter,2019,50.44,158,68
2024-03-06,BUS005,Ana Diaz,Mercedes Sprinter,2022,107.62,278,61
2024-03-06,BUS006,Juan Perez,Renault Master,2018,26.6,119,43
2024-03-06,BUS007,Juan Perez,Iveco Daily,2020,56.02,142,44
2024-03-06,BUS008,Luis Rojas,Mercedes Sprinter,2018,33.51,149,58
2024-03-06,BUS009,Maria Soto,Mercedes Sprinter,2020,80.14,283,69
2024-03-06,BUS010,Ana Diaz,Volkswagen Crafter,2021,65.21,250,39
2024-03-07,BUS001,Juan Perez,Iveco Daily,2020,97.66,250,64
2024-03-07,BUS002,Juan Perez,Iveco Daily,2019,38.63,151,61
2024-03-07,BUS003,Pedro Torres,Hyundai County,2018,57.97,223,69
2024-03-07,BUS004,Luis Rojas,Hyundai County,2021,68.46,184,27
2024-03-07,BUS005,Juan Perez,Renault Master,2021,75.57,256,24
2024-03-07,BUS006,Luis Rojas,Volkswagen Crafter,2018,61.45,185,20
2024-03-07,BUS007,Ana Diaz,Hyundai County,2019,34.55,154,62
2024-03-07,BUS008,Pedro Torres,Hyundai County,2019,73.55,257,36
2024-03-07,BUS009,Ana Diaz,Hyundai County,2022,29.5,125,59
2024-03-07,BUS010,Pedro Torres,Renault Master,2020,82.79,212,27
2024-03-08,BUS001,Ana Diaz,Iveco Daily,2019,48.47,188,52
2024-03-08,BUS002,Luis Rojas,Iveco Daily,2019,34.11,100,35
2024-03-08,BUS003,Luis Rojas,Volkswagen Crafter,2018,73.3,241,24
2024-03-08,BUS004,Pedro Torres,Mercedes Sprinter,2022,75.19,204,47
2024-03-08,BUS005,Maria Soto,Renault Master,2022,65.13,293,25
2024-03-08,BUS006,Ana Diaz,Hyundai County,2018,36.37,162,60
2024-03-08,BUS007,Maria Soto,Renault Master,2022,44.32,188,28
2024-03-08,BUS008,Pedro Torres,Mercedes Sprinter,2022,57.19,176,30
2024-03-08,BUS009,Maria Soto,Iveco Daily,2020,43.94,167,57
2024-03-08,BUS010,Luis Rojas,Hyundai County,2019,60.23,231,25
2024-03-09,BUS001,Pedro Torres,Hyundai County,2021,42.53,181,42
2024-03-09,BUS002,Luis Rojas,Mercedes Sprinter,2019,42.95,182,20
2024-03-09,BUS003,Pedro Torres,Hyundai County,2019,60.44,187,26
2024-03-09,BUS004,Luis Rojas,Mercedes Sprinter,2021,59.55,188,20
2024-03-09,BUS005,Juan Perez,Renault Master,2018,47.05,175,34
2024-03-09,BUS006,Pedro Torres,Iveco Daily,2019,76.05,248,48
2024-03-09,BUS007,Pedro Torres,Hyundai County,2018,87.39,260,68
2024-03-09,BUS008,Ana Diaz,Iveco Daily,2018,45.35,134,45
2024-03-09,BUS009,Pedro Torres,Volkswagen Crafter,2020,29.67,110,65
2024-03-09,BUS010,Juan Perez,Volkswagen Crafter,2019,43.05,173,28
2024-03-10,BUS001,Ana Diaz,Iveco Daily,2019,28.45,102,27
2024-03-10,BUS002,Juan Perez,Renault Master,2022,35.05,147,47
2024-03-10,BUS003,Luis Rojas,Mercedes Sprinter,2018,52.33,216,44
2024-03-10,BUS004,Maria Soto,Mercedes Sprinter,2020,39.67,111,67
2024-03-10,BUS005,Ana Diaz,Hyundai County,2022,45.45,136,55
2024-03-10,BUS006,Luis Rojas,Iveco Daily,2021,34.66,114,42
2024-03-10,BUS007,Pedro Torres,Hyundai County,2019,42.32,169,63
2024-03-10,BUS008,Luis Rojas,Hyundai County,2021,62.67,222,40
2024-03-10,BUS009,Luis Rojas,Hyundai County,2021,74.37,250,35
2024-03-10,BUS010,Ana Diaz,Mercedes Sprinter,2018,55.25,146,34
2024-03-11,BUS001,Luis Rojas,Mercedes Sprinter,2018,32.55,124,70
2024-03-11,BUS002,Luis Rojas,Renault Master,2022,39.39,114,32
2024-03-11,BUS003,Luis Rojas,Volkswagen Crafter,2021,43.66,118,23
2024-03-11,BUS004,Pedro Torres,Mercedes Sprinter,2020,70.36,216,46
2024-03-11,BUS005,Pedro Torres,Hyundai County,2020,62.35,256,54
2024-03-11,BUS006,Juan Perez,Mercedes Sprinter,2018,75.26,235,55
2024-03-11,BUS007,Pedro Torres,Hyundai County,2019,65.36,257,68
2024-03-11,BUS008,Luis Rojas,Volkswagen Crafter,2021,52.9,176,44
2024-03-11,BUS009,Juan Perez,Renault Master,2021,67.43,193,50
